MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
08/17/2022 13:00:00,5853.291,547.854,849.952,95.939,282.427,1741.115,368.893,925.189,2483.174,4211.635,1410.743,734.163,390.180,4192.357,3478.640,1156.988,3812.986
08/17/2022 14:00:00,6104.773,567.446,835.399,102.376,296.055,1846.478,394.172,985.783,2569.648,4337.508,1495.334,752.349,400.721,4248.056,3589.347,1164.996,3953.084
08/17/2022 15:00:00,6431.701,576.374,841.759,110.128,309.507,1957.300,417.795,1039.277,2644.747,4412.528,1584.819,759.224,407.264,4344.484,3676.134,1189.406,4083.829
08/17/2022 16:00:00,6783.759,592.925,860.902,120.351,325.106,2067.506,447.248,1106.360,2754.684,4480.745,1688.808,768.760,417.188,4479.943,3781.628,1212.895,4225.845
08/17/2022 17:00:00,7049.311,609.159,870.928,132.953,335.177,2172.567,474.363,1191.973,2846.097,4566.774,1785.010,776.940,427.243,4588.658,3882.754,1232.051,4367.146
08/17/2022 18:00:00,7268.455,625.339,873.285,143.937,351.454,2281.100,495.332,1268.630,2894.932,4627.249,1864.248,765.024,438.675,4701.143,3979.107,1255.746,4484.031
08/17/2022 19:00:00,7378.034,633.927,877.529,153.839,361.824,2374.198,512.965,1336.491,2952.101,4703.362,1944.469,738.068,460.781,4767.283,4075.378,1295.499,4632.809
08/17/2022 20:00:00,7432.911,649.683,876.477,164.955,370.971,2462.648,530.743,1401.807,2989.913,4753.278,2011.305,822.111,485.356,4860.253,4103.568,1342.408,4781.056
08/17/2022 21:00:00,7450.048,666.032,869.769,174.833,377.665,2538.449,547.662,1443.195,3024.131,4768.258,2063.304,831.923,489.665,4949.744,4144.213,1361.295,4913.550
08/17/2022 22:00:00,7452.874,670.483,865.862,182.847,380.912,2589.825,563.490,1480.811,3128.681,4745.703,2098.243,838.817,481.683,5010.715,4191.469,1362.453,5009.022
08/17/2022 23:00:00,7355.823,667.246,785.062,186.019,374.940,2590.378,562.731,1488.034,2909.714,4684.812,2103.058,839.119,482.735,5042.307,4194.112,1365.876,4994.679
08/18/2022 00:00:00,7169.869,661.698,848.962,183.411,365.962,2522.365,550.471,1454.247,3128.300,4634.371,2069.677,838.387,481.993,5006.115,4142.006,1361.879,4923.731
08/18/2022 01:00:00,6891.098,643.057,833.157,172.661,353.241,2394.699,525.880,1388.637,3111.236,4569.624,1991.345,823.586,468.480,4880.748,4059.917,1329.472,4758.890
08/18/2022 02:00:00,6767.326,626.344,837.881,160.415,344.716,2287.878,498.528,1292.337,3069.053,4540.331,1893.000,800.315,457.278,4784.834,3963.297,1315.674,4602.597
08/18/2022 03:00:00,6532.945,595.902,809.062,146.449,333.358,2170.507,475.590,1212.673,2982.543,4464.104,1797.210,788.047,436.037,4773.760,3854.405,1292.484,4392.470
08/18/2022 04:00:00,6116.459,545.644,786.233,129.495,310.484,1992.536,426.111,1094.404,2863.760,4215.609,1647.084,752.988,405.771,4604.582,3674.421,1217.414,4074.787
08/18/2022 05:00:00,5676.652,499.040,763.250,113.187,289.300,1805.218,375.564,983.403,2742.199,3948.963,1491.716,721.993,372.621,4416.781,3536.921,1149.446,3752.049
08/18/2022 06:00:00,5358.073,464.882,745.774,101.297,281.702,1664.451,341.700,903.278,2635.040,3723.693,1377.906,698.355,343.466,4288.566,3396.318,1085.111,3514.097
08/18/2022 07:00:00,5130.089,439.632,736.164,93.278,265.734,1564.899,320.218,856.085,2560.394,3591.897,1299.356,681.710,324.700,4212.734,3301.077,1047.065,3363.523
08/18/2022 08:00:00,4966.198,426.315,771.705,88.419,259.237,1500.852,306.475,824.134,2522.385,3514.156,1258.297,678.773,313.618,4134.715,3230.951,1040.126,3273.769
08/18/2022 09:00:00,4851.074,421.670,823.465,87.687,256.065,1474.686,300.070,823.701,2502.482,3474.417,1248.384,682.461,307.345,4090.775,3205.755,1024.025,3254.967
08/18/2022 10:00:00,4833.191,422.361,828.574,86.591,257.219,1481.743,301.847,826.829,2486.390,3490.300,1254.537,677.896,310.842,4069.328,3206.587,1019.602,3279.739
08/18/2022 11:00:00,4943.086,437.458,831.987,89.372,262.840,1542.624,317.974,854.806,2534.756,3586.457,1297.369,686.629,325.190,4083.853,3273.093,1030.077,3385.297
08/18/2022 12:00:00,5213.229,475.803,850.138,93.332,278.778,1642.827,353.644,898.464,2619.556,3774.167,1386.048,717.822,346.851,4175.346,3399.375,1072.070,3592.328
08/18/2022 13:00:00,5327.370,505.267,883.297,97.838,292.024,1746.672,380.959,945.869,2716.323,3890.028,1457.902,732.671,369.636,4213.814,3514.186,1087.071,3722.787
08/18/2022 14:00:00,5506.975,539.404,804.415,104.133,305.373,1852.961,409.865,1010.310,2797.372,4028.456,1511.347,758.503,398.346,4212.549,3610.842,1114.665,3900.267
08/18/2022 15:00:00,5788.766,578.455,834.850,113.133,317.308,1970.019,441.087,1075.230,2907.580,4205.086,1593.303,772.828,424.741,4228.564,3696.112,1161.309,4107.797
08/18/2022 16:00:00,6072.137,621.493,862.350,122.568,336.791,2110.971,470.559,1150.515,2994.803,4396.195,1710.785,797.643,453.779,4259.682,3807.117,1201.461,4372.300
08/18/2022 17:00:00,6299.227,665.390,892.629,139.128,348.130,2234.463,500.344,1219.831,3070.186,4576.749,1830.984,834.006,481.949,4325.703,3921.276,1242.519,4651.533
08/18/2022 18:00:00,6606.045,701.141,923.520,151.706,365.335,2355.031,527.054,1311.561,3211.697,4785.682,1939.193,867.029,501.316,4400.931,4028.395,1285.911,4911.496
08/18/2022 19:00:00,6938.129,730.872,938.229,165.611,377.095,2471.742,554.379,1385.869,3310.586,5032.617,2021.973,904.289,513.799,4518.508,4130.322,1332.039,5133.577
08/18/2022 20:00:00,7107.034,752.011,944.742,175.469,388.893,2569.026,578.288,1411.908,3398.510,5184.784,2112.098,936.066,528.054,4593.221,4211.670,1375.913,5326.845
08/18/2022 21:00:00,7201.630,770.519,949.198,181.490,394.529,2642.179,597.737,1475.709,3439.871,5343.283,2193.103,960.212,543.643,4669.261,4218.100,1411.630,5488.370
08/18/2022 22:00:00,7276.177,784.284,970.970,186.824,400.455,2675.561,619.263,1499.005,3489.659,5383.825,2255.168,974.528,553.345,4766.666,4227.772,1453.867,5597.684
08/18/2022 23:00:00,7218.173,783.172,949.790,188.647,393.259,2670.618,618.994,1515.193,3500.724,5351.866,2276.965,973.680,546.925,4794.081,4202.542,1474.107,5609.505
08/19/2022 00:00:00,7071.807,765.429,955.437,187.087,385.413,2606.586,592.952,1483.599,3466.940,5261.252,2218.689,968.038,534.668,4803.998,4168.178,1461.257,5518.094
08/19/2022 01:00:00,6826.663,726.366,924.308,175.883,375.575,2479.041,554.752,1407.107,3401.332,5083.417,2102.161,942.472,505.815,4770.674,4068.802,1432.927,5254.804
08/19/2022 02:00:00,6580.945,688.695,892.852,162.473,369.319,2369.702,534.043,1329.921,3315.902,4889.303,2020.831,896.746,485.758,4678.420,3908.945,1378.271,4957.088
08/19/2022 03:00:00,6283.052,643.286,859.038,148.768,345.374,2241.637,512.292,1267.171,3238.080,4693.573,1937.772,866.470,457.927,4669.414,3761.883,1316.438,4682.268
08/19/2022 04:00:00,5841.338,581.582,942.847,131.545,333.255,2069.734,468.628,1162.180,3106.285,4411.988,1790.224,833.460,420.917,4547.896,3603.908,1235.355,4329.097
08/19/2022 05:00:00,5424.224,524.277,951.962,115.733,308.699,1881.173,421.549,1034.818,2974.163,4097.174,1642.205,794.562,380.534,4389.606,3444.785,1151.522,3969.718
08/19/2022 06:00:00,5103.496,483.321,890.150,103.679,290.520,1738.059,381.432,970.252,2866.825,3848.884,1519.341,755.055,349.797,4263.261,3324.361,1087.511,3681.036
08/19/2022 07:00:00,4871.970,459.862,870.684,95.399,278.046,1629.593,355.033,909.819,2790.209,3674.348,1428.784,721.102,330.286,4155.562,3261.822,1041.933,3489.194
08/19/2022 08:00:00,4694.881,442.248,881.608,91.081,265.096,1557.361,335.379,871.517,2709.124,3551.510,1343.756,708.591,316.692,4088.961,3222.118,1017.790,3358.500
08/19/2022 09:00:00,4596.011,436.526,950.848,91.351,265.054,1519.703,324.452,844.105,2694.380,3455.479,1296.204,700.471,309.156,4046.322,3200.630,996.489,3300.059
08/19/2022 10:00:00,4583.198,433.300,948.435,89.721,262.898,1520.867,321.392,835.979,2681.051,3461.907,1280.895,707.174,311.989,4043.222,3201.175,980.455,3310.760
08/19/2022 11:00:00,4703.627,451.644,892.376,92.642,278.867,1588.352,333.941,861.011,2737.361,3510.335,1300.393,720.090,325.906,4043.588,3268.554,987.871,3424.916
08/19/2022 12:00:00,4940.408,477.412,769.625,97.430,288.804,1697.703,369.009,903.120,2788.724,3654.510,1382.136,741.787,347.111,4086.900,3352.460,1024.197,3610.011
08/19/2022 13:00:00,5088.586,507.428,797.892,101.855,297.888,1796.820,395.638,963.288,2856.212,3798.148,1459.863,768.200,370.235,4119.408,3458.363,1035.194,3795.064
08/19/2022 14:00:00,5394.912,547.322,820.483,110.107,309.587,1914.648,425.366,1029.708,2987.934,3979.682,1525.999,775.692,402.750,4147.809,3597.047,1073.578,3972.014
08/19/2022 15:00:00,5752.542,590.842,849.616,119.719,315.997,1981.233,455.710,1114.502,3049.207,4284.128,1560.422,803.902,434.883,4234.772,3726.909,1140.904,4135.028
08/19/2022 16:00:00,6213.289,637.532,880.625,121.944,312.353,1992.896,489.389,1147.789,3172.392,4610.156,1627.706,820.840,466.226,4328.079,3832.617,1205.326,4305.713
08/19/2022 17:00:00,6726.730,690.814,908.928,123.041,308.958,1976.126,518.232,1155.440,3272.539,4949.650,1715.568,856.405,500.828,4419.544,3902.071,1295.396,4454.949
08/19/2022 18:00:00,7213.633,737.820,950.969,122.335,313.919,1981.599,544.671,1161.804,3340.148,5276.883,1793.117,895.645,534.344,4563.733,3914.947,1371.417,4619.983
08/19/2022 19:00:00,7607.804,778.301,978.550,123.687,314.047,1994.948,563.972,1171.356,3387.325,5577.689,1898.104,934.873,565.202,4702.248,3933.527,1441.491,4747.244
08/19/2022 20:00:00,7952.115,807.041,1002.268,125.998,315.422,2016.451,564.519,1187.277,3417.020,5727.320,1980.733,961.143,588.694,4805.344,3919.026,1501.762,4925.757
08/19/2022 21:00:00,8161.088,827.774,1023.809,132.340,333.666,2116.516,544.818,1218.754,3417.642,5885.241,1968.067,972.320,600.999,4891.221,3890.524,1541.297,5110.362
08/19/2022 22:00:00,8229.426,836.899,1011.282,151.737,347.897,2256.052,561.927,1289.770,3421.541,5952.796,2003.268,969.642,603.916,4951.141,3896.869,1573.559,5237.617
08/19/2022 23:00:00,8085.528,831.962,981.673,158.767,342.840,2257.730,565.073,1293.300,3371.351,5918.081,2039.506,945.619,594.612,4959.120,3852.762,1575.257,5168.338
08/20/2022 00:00:00,7802.782,792.662,967.971,150.500,327.235,2157.946,548.591,1245.216,3342.075,5775.956,1967.611,913.479,572.195,4880.731,3805.411,1546.091,4983.631
08/20/2022 01:00:00,7375.082,736.256,932.503,141.557,321.060,2069.647,510.111,1185.768,3277.878,5538.366,1826.700,878.327,539.128,4752.556,3735.700,1488.397,4770.558
08/20/2022 02:00:00,7033.133,704.750,913.476,134.962,317.567,2037.181,482.723,1168.565,3188.272,5288.168,1740.259,842.165,518.327,4685.549,3642.012,1413.533,4599.796
08/20/2022 03:00:00,6673.136,668.267,891.576,127.111,311.612,1983.649,461.023,1125.820,3106.184,5037.797,1681.093,815.950,492.298,4636.668,3582.374,1358.567,4411.555
08/20/2022 04:00:00,6251.812,615.862,891.277,117.956,299.020,1884.603,423.868,1063.636,2982.486,4739.247,1582.133,770.187,457.324,4473.015,3436.645,1284.376,4141.785
08/20/2022 05:00:00,5802.679,558.819,861.513,106.708,281.552,1761.935,381.815,993.577,2848.481,4404.645,1468.312,729.649,413.444,4277.620,3305.525,1204.619,3848.973
08/20/2022 06:00:00,5419.157,511.545,835.232,97.863,280.286,1658.768,347.547,924.543,2737.329,4112.980,1365.270,685.755,380.156,4167.401,3208.778,1136.630,3588.333
08/20/2022 07:00:00,5186.416,481.674,820.218,91.166,264.479,1567.390,324.512,870.693,2655.481,3891.256,1288.705,650.686,355.984,4105.145,3126.737,1088.632,3384.537
08/20/2022 08:00:00,4977.650,460.910,851.509,86.129,254.024,1505.025,309.651,830.983,2581.590,3725.072,1245.134,627.930,340.219,4036.345,3078.107,1060.691,3269.456
08/20/2022 09:00:00,4831.479,445.031,843.308,83.472,250.749,1464.938,298.825,808.748,2529.052,3614.315,1213.030,625.337,329.407,3980.021,3061.078,1030.329,3202.667
08/20/2022 10:00:00,4727.868,436.918,833.829,81.762,244.139,1448.199,295.061,799.147,2518.734,3524.523,1197.202,632.265,325.508,3956.029,3053.674,1004.802,3174.301
08/20/2022 11:00:00,4701.118,437.393,829.891,82.561,248.006,1464.491,297.601,804.900,2520.961,3505.401,1207.526,637.265,328.158,3968.772,3074.264,996.165,3227.607
08/20/2022 12:00:00,4719.175,445.169,818.499,84.100,245.638,1490.713,303.498,813.518,2541.845,3523.060,1223.269,644.811,334.333,3980.088,3113.010,1000.770,3293.414
08/20/2022 13:00:00,4794.358,457.035,754.801,87.611,247.500,1519.535,316.721,830.918,2570.693,3574.805,1253.225,660.658,333.676,3985.255,3141.228,1015.080,3333.741
08/20/2022 14:00:00,5185.563,491.389,782.176,97.991,264.607,1649.491,343.030,910.035,2664.116,3817.397,1320.471,690.582,350.958,3963.119,3259.349,1089.409,3546.938
08/20/2022 15:00:00,5660.974,535.873,811.394,110.127,281.010,1806.418,368.372,971.406,2744.044,4117.340,1391.400,716.392,387.400,4004.125,3340.981,1175.490,3822.302
08/20/2022 16:00:00,6191.832,568.702,847.495,122.992,295.897,1933.941,382.853,1050.691,2807.063,4529.240,1442.782,743.603,419.704,4069.059,3444.654,1255.880,4112.456
08/20/2022 17:00:00,6742.137,602.602,879.329,133.151,312.511,2090.206,395.922,1152.259,2879.971,4937.613,1510.246,770.576,443.266,4132.497,3522.429,1345.569,4414.783
08/20/2022 18:00:00,7239.405,651.721,907.178,147.193,326.098,2239.147,415.223,1238.231,2930.002,5318.503,1581.793,800.051,456.508,4171.601,3585.586,1433.726,4691.719
08/20/2022 19:00:00,7646.390,703.963,943.118,162.497,345.947,2341.788,435.686,1309.955,2974.842,5620.396,1649.572,829.388,495.174,4201.098,3645.068,1499.217,4923.122
08/20/2022 20:00:00,7980.133,749.061,994.905,174.249,355.746,2438.175,455.399,1363.804,3003.321,5833.925,1705.032,846.250,541.529,4192.710,3697.062,1546.639,5128.690
08/20/2022 21:00:00,8107.819,785.551,1013.817,182.146,362.280,2509.996,474.324,1412.946,3051.428,5969.562,1774.458,853.522,571.763,4129.817,3739.867,1589.209,5267.084
08/20/2022 22:00:00,8107.340,809.790,1015.902,187.336,364.025,2554.719,489.913,1440.223,3110.833,6007.515,1836.493,853.026,588.211,4082.403,3777.624,1610.668,5331.961
08/20/2022 23:00:00,7932.758,815.564,993.793,189.071,362.267,2559.789,503.058,1431.214,3125.372,5909.968,1871.590,842.055,588.511,4081.831,3816.797,1613.008,5306.663
08/21/2022 00:00:00,7581.202,787.220,968.441,183.329,351.528,2488.940,497.576,1396.819,3111.200,5718.694,1859.667,822.501,564.869,4035.787,3826.476,1556.653,5138.299
08/21/2022 01:00:00,7180.888,734.871,943.153,169.849,335.176,2323.451,475.709,1315.834,3074.245,5498.550,1794.245,796.819,517.406,3962.893,3771.356,1442.043,4851.003
08/21/2022 02:00:00,6957.792,700.402,917.135,156.789,314.977,2206.729,450.052,1244.793,2956.935,5228.991,1718.084,774.123,492.536,3970.593,3665.479,1381.573,4625.275
08/21/2022 03:00:00,6635.606,657.337,895.770,142.809,310.567,2082.320,429.150,1161.715,2886.121,5002.394,1648.437,762.837,465.439,3946.906,3608.629,1326.730,4418.096
08/21/2022 04:00:00,6256.860,602.717,873.133,128.662,292.816,1942.844,398.849,1071.758,2780.215,4750.925,1544.139,729.010,434.944,3885.275,3498.599,1257.844,4136.487
08/21/2022 05:00:00,5897.867,551.849,832.140,115.015,278.060,1788.293,365.270,953.626,2614.383,4473.192,1436.534,695.774,399.242,3807.763,3378.882,1190.814,3846.979
08/21/2022 06:00:00,5569.171,510.713,795.820,102.402,265.329,1641.689,337.310,865.774,2529.114,4234.809,1341.729,673.560,372.675,3752.674,3269.958,1135.620,3583.319
08/21/2022 07:00:00,5298.470,476.716,771.415,93.717,251.378,1536.541,312.951,804.646,2513.401,4012.945,1273.322,652.323,351.330,3675.180,3203.445,1092.920,3412.438
08/21/2022 08:00:00,5077.622,453.476,758.746,87.984,240.574,1463.632,298.094,764.571,2466.080,3853.117,1230.957,637.349,337.322,3638.164,3143.145,1059.721,3279.664
08/21/2022 09:00:00,4938.355,439.007,798.561,84.400,233.588,1420.565,286.931,740.844,2438.474,3751.146,1203.627,628.114,328.930,3605.908,3112.222,1034.681,3188.035
08/21/2022 10:00:00,4860.019,431.288,794.826,82.283,232.802,1395.201,281.004,729.124,2412.676,3647.079,1185.910,622.043,324.851,3592.972,3090.140,1015.010,3134.718
08/21/2022 11:00:00,4817.168,433.355,789.558,82.368,230.958,1396.905,281.439,730.758,2403.276,3604.458,1181.714,622.393,324.443,3588.909,3104.617,1006.232,3130.465
08/21/2022 12:00:00,4837.937,436.706,792.910,82.303,224.511,1400.492,284.127,735.095,2399.078,3584.826,1181.544,627.646,325.459,3614.556,3140.564,1004.957,3147.058
08/21/2022 13:00:00,4883.551,450.010,801.382,85.065,228.689,1425.523,294.493,759.498,2415.780,3587.618,1209.574,627.047,329.925,3614.273,3217.619,1011.985,3192.644
08/21/2022 14:00:00,5128.980,495.314,802.065,93.689,244.130,1538.777,323.250,831.251,2492.496,3679.770,1310.174,637.789,353.715,3609.281,3307.747,1051.358,3388.758
08/21/2022 15:00:00,5448.042,534.540,795.350,104.498,262.135,1674.445,359.817,911.742,2583.998,3805.844,1427.445,666.547,385.692,3654.605,3410.278,1080.885,3645.862
08/21/2022 16:00:00,5742.180,569.975,815.902,117.883,279.903,1837.344,397.285,1009.250,2688.579,3917.088,1541.731,699.543,417.449,3702.553,3536.278,1096.775,3920.738
08/21/2022 17:00:00,6097.129,609.944,839.234,131.856,295.638,1988.088,432.084,1099.201,2789.027,4012.926,1657.532,732.805,449.329,3757.783,3670.892,1101.448,4196.686
08/21/2022 18:00:00,6460.770,650.881,853.285,146.101,312.704,2117.415,466.283,1173.494,2870.032,4082.488,1757.670,765.231,483.021,3823.032,3772.885,1117.050,4462.867
08/21/2022 19:00:00,6704.765,683.952,869.813,159.748,326.256,2237.712,491.886,1243.853,2942.019,4137.962,1845.977,796.748,515.791,3865.906,3827.979,1127.596,4706.885
08/21/2022 20:00:00,6799.015,709.460,877.989,170.528,340.114,2338.824,514.554,1308.449,3008.363,4158.722,1919.764,819.095,540.539,3899.877,3888.617,1130.821,4912.761
08/21/2022 21:00:00,6751.823,721.987,874.294,179.676,349.517,2428.957,534.101,1363.878,3065.777,4140.383,1986.453,832.488,551.179,3933.181,3933.464,1128.748,5060.036
08/21/2022 22:00:00,6633.401,730.878,871.202,187.588,347.867,2505.357,551.775,1417.507,3140.152,4143.402,2045.593,839.827,545.089,3965.387,4007.746,1138.537,5174.903
08/21/2022 23:00:00,6471.577,733.697,877.231,192.687,345.544,2557.255,562.419,1452.533,3211.720,4179.736,2086.287,851.153,541.961,3974.865,4056.289,1154.945,5231.098
08/22/2022 00:00:00,6289.374,710.308,873.474,190.563,356.238,2527.157,557.081,1432.999,3208.766,4113.889,2062.405,844.249,531.976,3952.040,4056.149,1158.264,5153.537
08/22/2022 01:00:00,6153.890,680.183,850.837,180.192,347.351,2409.001,534.297,1361.980,3182.510,4076.587,1980.618,824.602,508.233,3916.946,4006.590,1158.284,4956.912
08/22/2022 02:00:00,6053.644,658.953,840.243,167.214,336.193,2308.273,503.864,1285.791,3086.108,4108.847,1890.709,798.277,496.730,3906.753,3940.316,1167.164,4727.076
08/22/2022 03:00:00,5820.067,622.119,805.701,152.710,323.697,2196.506,475.320,1205.873,2998.883,4025.957,1792.022,785.526,469.376,3909.928,3887.773,1148.563,4503.224
08/22/2022 04:00:00,5465.290,563.705,784.113,134.326,303.490,2023.449,427.923,1091.597,2870.343,3851.532,1641.809,741.790,429.540,3846.181,3691.743,1088.358,4171.097
08/22/2022 05:00:00,5115.877,509.724,767.371,117.698,284.535,1845.664,378.554,986.528,2719.459,3654.372,1498.307,700.351,392.603,3728.135,3500.249,1029.939,3850.194
08/22/2022 06:00:00,4853.959,474.264,768.546,104.759,269.725,1697.281,341.448,903.023,2629.635,3487.615,1391.351,667.108,363.950,3652.252,3354.405,1008.399,3611.984
08/22/2022 07:00:00,4713.537,445.637,825.492,96.462,261.709,1592.604,319.323,844.956,2550.061,3397.086,1323.284,642.092,342.424,3582.395,3255.424,983.054,3423.522
08/22/2022 08:00:00,4590.035,426.502,833.678,90.790,252.066,1523.910,306.529,805.598,2491.679,3326.239,1281.062,630.030,327.737,3546.563,3199.068,972.269,3302.117
08/22/2022 09:00:00,4548.997,418.665,866.547,89.556,250.932,1488.499,299.279,781.760,2493.401,3326.913,1256.305,628.603,320.770,3530.451,3162.205,965.770,3248.822
08/22/2022 10:00:00,4592.191,419.222,868.198,88.976,252.715,1496.956,299.617,782.644,2508.662,3338.627,1265.468,631.281,325.206,3524.345,3169.868,961.674,3266.750
08/22/2022 11:00:00,4763.591,447.330,883.942,92.455,263.876,1570.724,316.960,816.746,2543.587,3461.172,1318.766,646.042,340.752,3555.123,3236.843,997.916,3394.008
08/22/2022 12:00:00,5069.820,490.419,791.149,97.782,273.788,1680.523,353.671,874.544,2642.561,3672.453,1408.085,673.431,367.117,3638.548,3380.059,1024.441,3608.499
08/22/2022 13:00:00,5238.478,519.598,795.639,101.871,288.991,1777.657,384.946,924.487,2699.677,3816.144,1483.438,686.509,390.603,3690.036,3475.221,1038.633,3734.489
08/22/2022 14:00:00,5402.035,561.072,815.273,108.810,300.818,1898.872,413.756,990.831,2813.227,3985.684,1566.932,714.049,420.164,3708.771,3535.984,1047.575,3986.610
08/22/2022 15:00:00,5644.737,610.616,831.637,116.840,317.641,2018.085,445.433,1065.138,2952.145,4228.958,1672.409,745.427,451.460,3741.865,3612.408,1077.225,4216.490
08/22/2022 16:00:00,5925.279,658.698,872.689,128.838,334.959,2171.666,481.068,1152.078,3118.014,4462.720,1786.094,785.563,482.540,3794.599,3732.959,1103.766,4488.137
08/22/2022 17:00:00,6191.577,703.498,904.940,143.791,351.628,2321.369,513.651,1245.970,3263.351,4726.002,1900.756,821.379,514.158,3880.730,3875.588,1146.457,4743.577
08/22/2022 18:00:00,6383.765,741.520,929.050,158.583,365.599,2444.187,536.844,1325.996,3379.758,4900.216,1993.388,855.890,537.593,3978.474,3989.242,1181.252,4971.005
08/22/2022 19:00:00,6557.875,771.346,950.538,170.992,377.276,2536.080,563.094,1387.856,3473.029,5062.033,2066.816,891.269,560.708,4034.715,4108.632,1209.586,5181.689
08/22/2022 20:00:00,6606.735,790.665,963.793,181.280,382.975,2621.583,582.254,1438.214,3539.529,5102.051,2132.111,923.161,575.075,4072.552,4243.088,1234.666,5329.913
08/22/2022 21:00:00,6669.724,806.501,979.493,187.865,388.153,2683.835,597.940,1497.526,3567.581,5215.023,2184.738,940.456,586.611,4140.926,4296.215,1264.746,5443.296
08/22/2022 22:00:00,6756.930,818.670,989.433,193.931,393.893,2726.498,615.726,1514.476,3592.221,5284.456,2232.454,951.487,596.376,4218.873,4306.526,1304.963,5524.489
08/22/2022 23:00:00,6735.820,818.430,969.231,196.769,388.994,2730.706,618.383,1541.044,3604.081,5288.639,2249.778,933.546,593.411,4237.459,4232.216,1334.055,5537.784
08/23/2022 00:00:00,6651.249,798.620,940.078,193.611,382.387,2657.480,605.353,1518.524,3620.023,5218.399,2212.209,922.073,578.098,4211.185,4207.376,1334.052,5439.722
08/23/2022 01:00:00,6499.513,750.458,907.953,181.049,369.085,2510.105,573.522,1437.920,3654.571,5085.358,2113.850,898.640,545.479,4129.080,4128.577,1307.903,5218.626
08/23/2022 02:00:00,6345.458,710.143,895.792,166.527,355.067,2382.752,541.126,1350.207,3575.514,4945.292,2012.578,852.275,522.311,4102.484,4053.859,1267.624,4958.519
08/23/2022 03:00:00,6075.239,659.934,850.890,149.448,343.773,2240.736,507.436,1264.983,3511.564,4767.071,1897.867,821.786,487.309,4082.541,3955.622,1224.907,4665.674
08/23/2022 04:00:00,5706.639,587.560,851.487,130.195,317.005,2051.679,458.404,1139.408,3328.106,4471.683,1735.618,786.893,445.611,3990.204,3749.442,1139.946,4284.374
08/23/2022 05:00:00,5292.157,530.333,856.132,113.547,299.459,1865.109,406.119,1033.008,3171.220,4182.358,1582.007,753.832,405.148,3852.688,3550.648,1064.765,3959.403
08/23/2022 06:00:00,4979.110,485.667,772.118,100.808,277.247,1712.202,367.058,948.471,3044.879,3911.176,1467.160,720.358,371.886,3740.077,3388.824,1003.857,3684.667
08/23/2022 07:00:00,4786.131,459.643,760.211,92.647,267.512,1600.466,340.622,871.218,2965.180,3703.073,1387.984,706.141,348.470,3681.694,3293.060,972.527,3502.087
08/23/2022 08:00:00,4651.159,440.674,808.071,87.713,253.761,1526.845,324.465,829.080,2898.603,3592.016,1342.268,677.956,331.842,3634.582,3210.697,944.880,3386.348
08/23/2022 09:00:00,4571.350,428.499,771.251,87.231,250.229,1482.042,314.719,802.902,2891.450,3519.570,1310.416,657.695,323.319,3588.752,3171.763,929.889,3313.770
08/23/2022 10:00:00,4556.021,429.092,733.435,86.849,250.073,1475.044,313.576,795.300,2874.541,3504.684,1307.725,644.943,324.647,3554.105,3139.389,927.635,3267.841
08/23/2022 11:00:00,4726.283,456.721,762.450,89.635,262.232,1545.862,327.945,824.310,2909.873,3608.729,1352.241,662.935,341.963,3561.019,3212.935,943.584,3390.442
08/23/2022 12:00:00,5032.578,503.637,776.045,95.915,278.516,1672.965,365.846,883.736,3015.114,3811.097,1438.524,702.797,366.407,3630.867,3361.143,987.134,3628.410
08/23/2022 13:00:00,5199.699,527.631,787.746,99.785,285.428,1758.670,393.415,926.636,3091.970,3945.349,1507.535,720.063,392.144,3678.113,3464.182,1002.551,3770.032
08/23/2022 14:00:00,5400.087,560.053,808.658,105.687,299.216,1850.418,424.002,992.114,3183.147,4020.724,1589.089,724.815,421.456,3714.672,3537.310,1032.462,3944.159
08/23/2022 15:00:00,5635.057,601.402,837.791,114.129,309.754,1968.070,456.148,1070.549,3317.952,4186.235,1686.333,755.916,451.788,3793.465,3634.465,1080.781,4140.505
08/23/2022 16:00:00,6007.428,656.295,872.276,126.093,322.362,2116.968,490.452,1157.559,3447.763,4389.526,1809.396,790.824,486.594,3907.030,3748.814,1131.924,4390.789
08/23/2022 17:00:00,6413.204,700.504,905.084,139.903,338.020,2258.572,526.484,1248.374,3547.939,4619.136,1931.312,829.814,512.966,4037.876,3874.618,1166.463,4664.298
08/23/2022 18:00:00,6777.846,736.834,933.470,152.335,349.902,2386.708,556.975,1325.740,3623.638,4838.454,2044.192,869.154,542.247,4145.157,3973.114,1206.278,4917.785
08/23/2022 19:00:00,7078.259,771.001,693.425,165.908,363.382,2519.182,589.349,1396.696,2664.813,5051.940,2144.492,905.097,570.247,4270.808,4059.887,1249.179,5181.367
08/23/2022 20:00:00,7307.207,792.555,958.416,178.175,382.453,2623.919,610.885,1465.443,3605.078,5113.258,2230.244,937.321,587.247,4319.723,4137.376,1270.416,5364.775
08/23/2022 21:00:00,7474.081,806.513,978.106,186.063,392.173,2713.702,635.005,1505.801,3636.979,5198.933,2308.690,956.867,596.162,4410.653,4200.554,1284.328,5517.560
